0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label
-222.78757,158.71924,-44.120495,65.635376,-7.9097843,1.6488369,-20.19301,18.042706,15.116012,-14.023882,-13.02106,13.022004,-5.632925,-13.661206,-1.8863297,13.493531,-2.632001,-4.25809,5.6819887,11.11729,2.5327406,6.9844384,5.8592644,10.0447445,5.0962543,6.2251325,-4.523102,3.0830183,3.1369662,-3.0293837,-7.947606,-5.0869675,-0.18803877,-6.237638,-3.1448953,-1.5614054,-6.6487403,-3.2511904,2.4507809,1.6832691,1
-398.77615,189.03503,-22.963331,29.635582,-9.797299,7.486885,1.6787087,-7.163257,17.934168,-2.9845974,-5.668826,-3.6007996,-12.331231,-1.2540587,5.082805,18.953312,14.161595,12.921711,18.214823,2.271844,-10.944068,-8.197993,-4.5187345,0.6276782,7.1458564,2.2397847,-7.8720613,-17.66433,-8.62746,10.9333105,13.345992,3.325748,-0.81826264,12.31193,22.503424,5.453547,-19.594679,-17.535463,4.3828983,16.308218,1
-321.52856,163.45074,-48.359325,47.818726,-17.534481,19.256763,-3.9511933,-3.84457,19.690536,3.9661388,-6.796212,-2.0180159,-15.819941,1.1029141,9.314672,15.040259,18.858704,17.049324,10.6258955,-0.1103758,-4.670925,-19.369926,-7.404201,8.285036,12.764253,-0.04019928,-16.459322,-16.421997,-9.881416,12.864917,12.262256,3.420726,-3.7346497,17.565292,26.495514,-3.7099125,-21.603294,-22.005106,8.861302,19.509964,1
-238.26009,185.22139,-94.9557,39.385937,-9.220068,0.32171193,-6.335045,-12.058485,16.338465,-7.7568965,-13.829329,5.1388183,-2.5465083,-11.589019,-9.974633,1.4183574,3.92538,16.668772,26.818457,7.9253097,3.0903506,14.551747,18.839558,5.348919,-3.5101001,-18.73589,-24.937792,-12.142017,1.5344758,10.8231,3.2234542,-9.448366,-1.0981637,18.292112,20.973818,5.3096294,-19.140812,-24.582066,-4.661121,16.499863,1
-311.88885,182.48033,-42.326977,25.64103,-20.783888,10.984728,5.3601046,-15.38286,1.5683336,-1.4487,-1.9557151,-0.68191683,-6.747072,-14.218981,-1.5190845,10.429212,13.223633,16.24788,19.343681,9.209197,4.2137513,5.670764,-0.49595535,-4.5815754,-7.4667516,-8.527837,-9.688586,-5.16764,4.8652263,2.6561112,-3.6861532,1.904545,8.21518,14.411025,10.4315195,-2.8148818,-11.762358,-10.945991,6.266415,13.201147,1
-288.21732,190.32306,-65.69011,23.649231,-4.1358175,3.4786649,-1.721651,-13.057639,14.488091,1.2423915,-11.434175,0.48422313,-0.9018779,-6.499077,-6.174834,2.6618261,3.0987344,12.335301,24.920471,10.795441,7.1005473,13.883578,14.915792,5.1121716,-4.052364,-13.5282545,-20.345798,-14.426693,3.1409938,14.413888,3.0748572,-5.6626697,-1.0909085,11.292117,19.404942,6.261192,-15.634757,-19.079493,-6.594551,12.9448805,1
-282.0801,175.54172,-57.442142,23.95898,-16.353395,11.534276,-7.590137,-4.5506124,-1.9739478,-15.50112,-9.351873,-9.990767,-12.4006195,-13.279738,-0.29939324,12.855172,23.543148,22.195316,13.900777,12.248789,12.172754,9.472467,0.33448523,-1.5139527,6.8489223,-6.097681,-20.128387,-11.435413,1.1725081,2.4906962,0.19809617,-5.450144,-0.37435147,17.193722,21.87612,4.8325315,-19.766048,-17.763382,-1.0730433,20.872272,1
-255.97314,179.0255,-62.79783,46.209873,-26.68394,-0.79839224,1.6862661,-8.372219,-1.8938185,4.300632,-10.091919,0.45236224,-5.03969,4.92363,2.3139691,-2.2999334,2.9317386,15.819368,19.807247,4.5676947,5.486791,8.560381,5.1391068,-3.4458964,-8.087815,-10.707997,-13.309301,-3.5081291,10.810955,8.009683,1.593426,-5.613225,-1.4938102,10.829299,13.631765,-0.020812584,-11.850209,-10.079622,6.8324056,17.950459,1
-249.73811,176.91943,-68.10902,50.05932,-28.336224,11.360319,4.5117817,-14.91233,2.2876174,10.495728,-9.463583,-2.7799356,-4.5773,2.885794,-1.7527148,-0.2955708,5.806968,12.706038,17.892464,10.218527,9.748407,6.165782,5.8891006,1.6504204,-8.003842,-13.02235,-10.934367,-5.296807,6.5162034,8.388872,0.3820943,-10.842587,-3.428332,13.157042,13.560289,-2.1882854,-13.177052,-7.2899914,6.774689,15.462018,1
-247.93608,183.61646,-66.77291,25.386955,-13.49852,7.013068,6.964143,-11.828248,8.928041,5.7571197,-6.190302,1.3570002,-0.69033504,3.0520668,0.28439656,0.23494098,1.9592569,8.919335,16.75651,12.770829,14.233056,11.112923,7.3689733,1.1689829,-2.922606,-10.440863,-11.725808,0.91216594,11.822939,9.209147,-4.4962296,-10.5613,0.35370064,10.096089,12.357884,1.7755178,-13.147306,-9.834367,5.922547,15.293102,1
-356.6211,146.29149,-20.806553,-21.997774,-14.360933,-1.7785456,-2.226997,9.250686,-11.578722,-4.013708,5.224202,-1.7782342,-3.2339418,5.652722,9.211179,11.066585,6.781394,5.145377,1.3911984,4.7918396,-1.3723819,3.4155796,2.9829745,2.4691527,1.7134273,-0.9284863,-1.7303954,-0.022553708,0.27912855,2.4434955,-2.8205879,-2.1168153,-0.41802117,0.23564655,-2.32092,-3.4193056,-2.2105446,-2.9861627,-0.37546116,-1.6861397,2
-362.7249,141.56393,-21.218336,-24.282637,-13.332499,3.7946374,-0.8232766,9.077406,-7.8260474,-1.8914149,7.0245733,0.004853269,-4.6710525,2.3173532,6.8086963,10.23272,8.25741,7.0178647,0.8314942,4.9953327,0.037255105,1.9016477,1.8845282,3.7799547,2.7786937,-0.4576878,-3.0555248,-3.0876582,-3.5186896,0.6835796,-1.3639029,-0.24858934,0.7461819,-0.40177625,-2.039442,-3.0647414,-1.8605106,-1.4916804,0.10255469,-1.0464469,2
-366.25494,146.52878,-15.121449,-14.9590645,-15.614849,2.3943446,-3.0289216,3.86917,-6.4503083,-0.6536771,6.257639,-1.3256944,-7.081288,4.614107,1.9191629,4.2884593,0.5426905,6.001522,4.015838,9.707935,6.502271,3.5736356,0.8702242,4.151732,-3.0786278,-0.858019,-0.08886816,1.0509793,-0.5640546,1.3952348,-1.5727336,1.1285826,-4.1295753,-3.3794332,-2.5002892,-1.1016647,-0.9982232,-2.2829857,-1.6621736,1.3548127,2
-371.4557,145.64679,-8.600054,-7.382085,-7.6156726,4.472346,-9.961925,1.6203502,-8.030046,-3.561748,2.3501194,2.2645743,-2.0501053,7.084912,8.049892,10.181514,5.184513,5.9405355,-2.9514492,2.6405168,2.3113222,7.757136,2.8052335,2.4835105,-3.8058286,-1.3516786,0.03692213,3.9994273,0.8821932,0.65314716,-4.279438,1.4367559,-0.76206046,-2.8757784,-5.3567057,-0.88437825,-0.81421417,0.021581903,-2.0401943,0.026134653,2
-407.5512,143.60988,7.2619987,-6.349273,-5.7167697,-0.35978,-5.1529126,5.075494,-6.0316687,-2.1545568,4.1014805,-0.98271,-6.284487,3.7768064,-2.4628103,3.869399,3.090349,8.069986,3.1852121,7.298401,3.0394838,3.7814543,-0.18762544,2.8933365,1.470863,2.8005476,-2.4901161,-0.7857819,-4.0408993,0.35893956,-1.5772858,-0.26506793,-2.5142684,-0.36610752,-0.6580052,1.6389403,-0.41702124,0.32994065,-1.6831607,-0.2391054,2
-344.36615,127.726456,1.4661841,-1.3604665,-17.744434,7.600875,-10.360955,10.179511,-8.2802725,-1.2603409,3.1397643,-0.9212103,-6.429556,2.0873578,-4.096959,7.387751,1.9882247,4.8901625,0.09809697,4.6634765,1.3783873,4.005855,2.3614147,6.9507146,3.5002692,4.61157,1.1104943,2.9448438,0.09271742,3.1778436,0.6257032,1.3556268,-1.4524313,1.4937382,0.06127865,0.7637532,-0.63245094,1.338335,-0.47994772,1.2095255,2
-314.03857,118.93739,-8.876195,15.641828,-31.81023,2.470712,-7.930973,1.9838016,-9.778259,-1.786894,1.421088,-8.014167,-1.7887775,1.9095086,-1.6218096,6.9125514,0.5751679,5.331533,7.172636,10.204017,3.7677739,2.0549552,0.17798091,0.5535504,4.313282,0.8991602,-1.6508633,1.0301026,-1.7470357,-0.3472159,-1.2680544,-0.55678684,1.3850828,-0.053236414,1.6196523,0.6489491,0.381971,1.5213014,3.1269245,0.6210783,2
-300.7509,111.98256,-4.8407874,13.065642,-34.99493,11.4353075,-18.207792,3.1696556,-11.235656,0.57357705,-2.104584,-4.5794744,-5.090886,3.4517875,-4.90336,10.257934,-1.1514735,4.575855,0.60904866,5.869651,1.9061319,0.66391003,0.9216112,0.9540706,0.9966166,-0.5427904,-0.3556926,1.5037383,-1.6276051,0.22232346,-2.8911805,2.0223613,-2.5234363,0.08372295,-1.4223758,1.2364353,-2.8647273,1.0070468,-2.561812,-2.5147686,2
-402.20496,116.30644,-35.652714,-1.4630588,-24.968777,-1.5234183,-18.657972,-24.777988,-17.23732,-23.124811,-15.437898,-15.009116,-19.05968,-17.074608,-16.505037,-8.277639,-4.292883,-4.7381716,-3.285588,-5.8336544,-5.732054,-7.432989,-8.370706,-5.0953255,-7.0724463,-4.732154,-0.5511796,-3.0548508,-3.6553748,-2.0324283,-3.5245252,1.118672,1.3594626,1.2846794,1.7283708,1.1779153,3.5846674,5.1518173,3.4256313,3.2341835,3
-389.30594,120.92582,-45.322433,-0.9887504,-16.643297,-0.3199419,-22.490807,-27.13048,-23.300503,-24.023594,-12.411104,-16.261168,-17.4295,-15.791047,-17.277935,-7.283183,-5.8963304,-6.632317,-3.0392332,-6.662412,-5.5925865,-4.2097793,-4.9371333,-2.564076,-4.7146173,-2.769098,-2.0157824,-2.321346,-3.203099,-1.9866744,-3.1642306,-0.7010105,1.6479536,-0.34898564,-0.7761219,1.2111881,1.6168044,4.4796176,3.8676102,1.6477333,3
-423.02734,101.71524,-39.809685,1.0539608,-12.364568,-2.6357455,-12.4557705,-17.64562,-17.672611,-20.242151,-12.390492,-12.428323,-14.84361,-15.788865,-15.654311,-10.687955,-11.846381,-11.290166,-11.237523,-9.926195,-6.413267,-10.055608,-8.537888,-5.9844165,-6.271481,-4.707994,-3.3114865,-1.6384588,-4.0103006,-1.9991014,-0.7692652,-1.7969159,-0.65052104,0.76527923,-0.5860081,1.1834234,1.5894887,2.3470397,2.1689215,2.3708177,3
-364.69873,128.46509,-22.065464,5.6670475,-5.4160295,0.5753903,-10.600452,-30.154455,-18.179731,-15.897134,-14.444619,-15.296788,-20.748148,-12.201623,-11.140077,-13.421307,-5.527114,-6.2811384,-7.5217376,-4.6020436,-5.13595,-7.6349716,-7.512164,-4.82372,-6.167699,-3.6652,-2.7354016,-3.1211233,-1.5180947,-2.660225,-1.9890614,-0.17790681,0.09350765,1.0283014,3.549121,3.1847079,2.0141315,6.7260237,2.8768506,2.31528,3
-396.19116,116.22636,-39.471767,8.052828,-19.55275,-4.1006656,-15.628234,-16.564596,-12.208292,-13.78874,-13.345366,-11.569145,-16.527405,-13.958414,-14.160094,-17.105865,-12.394298,-11.772433,-12.493497,-10.02618,-10.145667,-9.232295,-8.486145,-7.3329144,-4.3913293,-4.961225,-4.479372,-3.3505633,-2.918316,-3.1901126,-1.9639198,0.19394594,-1.3713963,-1.9558482,-0.31558982,-1.3722184,-0.5809381,1.1167768,-1.0232589,2.0806758,3
-388.0125,137.46974,-37.54505,-2.3589988,-24.456293,-6.969257,-12.484418,-20.908089,-10.018513,-13.924137,-18.86995,-13.224027,-15.36719,-21.939583,-18.128353,-6.989583,-4.5816207,-7.992999,-8.822367,-8.716496,-6.5362716,-10.487857,-8.49207,-3.4692864,-6.887571,-6.65317,-5.216142,-4.349373,-2.9198108,-3.9403327,-1.5773327,1.3725277,-1.3477271,2.2728424,3.1132176,3.5212214,3.4293978,1.6477342,1.4042767,2.0873842,3
-382.30103,147.83522,-20.843843,-1.5789127,-23.146292,3.487428,-3.3527985,-11.754348,-14.902697,-14.092907,-16.307123,-17.452723,-15.302878,-16.85005,-14.974254,-11.266137,-11.64839,-5.653362,-7.1429944,-10.359575,-10.904495,-14.063321,-8.335554,-5.298843,-5.230291,-6.9978147,-8.009156,-4.485232,-5.686681,-3.3361876,-1.5251166,0.34344524,-1.1958414,-0.042067263,2.921416,1.5959573,2.2213664,2.7689023,2.371926,3.1902466,3
-391.06375,74.0309,-33.23863,19.794724,-22.679802,5.9544845,-12.70278,-10.162,-17.695576,-16.27261,-13.982093,-14.867079,-11.846629,-15.301158,-14.814729,-10.958546,-11.544506,-6.1900673,-7.089275,-7.517449,-6.583078,-8.971167,-6.5410395,-6.546562,-5.5113773,-4.3039,-4.9452405,-4.1073294,-5.701366,-2.6888888,-2.1153197,-0.13510273,-0.312679,1.3799132,1.958901,3.0013921,2.5791314,1.092887,2.0137937,1.6974127,3
-263.02496,171.86836,-27.04232,31.65238,1.2005881,25.24089,-0.17039539,7.7221766,-4.17539,-2.5466785,3.8545952,13.89007,9.356573,10.129853,9.033465,6.1946063,5.2471185,6.1980796,6.8098507,8.233925,3.0035262,4.682327,4.2967763,6.2355523,8.870177,4.9064054,3.6792297,7.060273,8.73553,4.900877,1.9856063,0.8695215,2.837555,0.66955316,-2.5849824,-0.7063439,1.9826199,-0.8281602,-3.3396308,1.863552,5
-295.0665,174.14197,-14.110949,30.145578,12.557099,23.771046,1.992726,7.1287675,-0.05347102,-0.42653197,7.8125234,10.343068,6.6989727,7.715983,14.6797695,8.295538,6.426018,5.3928137,7.739759,8.806503,6.193821,7.659825,5.5129085,6.0640397,10.734341,7.6023607,5.189696,6.125244,8.383801,7.074656,2.5353262,-0.41453314,1.7838613,1.5163751,-0.76089096,-1.8002491,-1.32464,-1.1275588,-0.71224207,1.9126649,5
-301.54013,173.57945,-15.534188,31.205448,11.753087,24.024044,0.78426117,8.045516,-0.44330117,1.8142695,7.5676446,11.236443,5.129737,8.713902,14.758714,8.794595,4.2651324,4.0919976,7.310665,9.562503,8.322235,9.483148,5.2263684,5.7359295,11.046009,6.5535088,5.3069043,6.7355223,9.761714,6.3972487,0.5289833,-2.0017424,1.7579788,3.334689,0.8952891,-1.6941242,-1.5132643,-0.5976066,0.40288767,1.7038072,5
-304.56522,174.90387,-15.2926235,30.167881,11.731372,23.56609,2.345711,6.9897604,-1.2486209,1.3297898,8.78811,11.907685,4.766265,9.263635,14.331508,8.294712,4.3752694,3.8643506,7.1009808,9.461027,8.97398,8.911846,4.875998,6.062115,11.226531,6.5817304,5.471386,6.6880646,9.650171,6.298383,0.74697363,-1.9588974,1.4641392,3.569135,0.42289588,-2.3294713,-1.1655865,-0.051635355,0.6083158,1.2333671,5
-304.49835,175.27704,-14.499213,29.91959,11.106958,23.418886,3.40549,6.828312,-1.8184096,0.96964324,8.983271,11.779432,4.6438475,9.411069,13.878265,8.073573,4.504646,3.4548426,6.7006793,9.6023445,9.220616,8.581905,5.1605587,5.8484354,10.937696,6.9128976,5.5719576,6.830129,9.535238,6.3596964,0.4965651,-2.0475166,1.9015009,3.8561583,0.1311002,-2.819369,-1.0693836,0.47493252,0.82515615,0.62482363,5
-90.20329,69.9605,-80.204636,2.9798589,-24.04494,-7.793718,-17.801817,-22.387346,-18.851452,-19.174809,-12.633736,-17.11666,-24.908031,-10.837235,-16.436594,-7.9283032,-5.406701,7.5145607,33.6345,34.77753,36.11155,33.604584,14.886227,-3.01599,-17.071018,-24.772984,-9.893224,11.711061,12.21915,5.689835,-1.0747262,-18.250807,-20.314184,-8.353552,12.522728,18.568628,-0.24488635,-12.359474,-3.4566166,8.825131,1
-332.87653,147.90865,18.332972,2.702331,-9.64712,6.3558946,2.3701127,2.6944144,-7.4565105,5.4302535,2.558225,4.8566737,-5.645539,0.62916726,-1.3289189,7.6305184,2.431859,8.955708,4.746605,9.480374,6.6413016,9.303154,1.863565,-0.16420297,-7.4348307,-3.676421,-0.09397081,6.310325,1.7100784,-1.9561194,-5.6723833,-0.9627821,0.33309263,-1.0404911,-5.436317,-4.032596,2.7011526,9.133427,7.9829807,3.6646848,3
-342.12714,140.06076,19.155813,7.9178486,-2.3998444,12.273084,5.468745,3.5411174,-7.056025,4.271335,0.32550558,4.71059,-5.549221,-0.60120034,-3.166341,7.942364,5.5985312,10.300638,4.47501,9.50965,8.2055,11.737646,2.0405235,-2.6798463,-8.357434,-1.1733626,1.484021,4.7257867,-1.3654002,-5.47228,-8.037913,-2.0689037,0.39325917,-0.5859149,-4.904718,-2.6020396,4.615895,12.303746,10.724716,4.240886,3
-340.3258,140.04454,17.941359,7.572335,-2.618474,11.755573,4.7893796,3.3726428,-5.9222817,5.978966,1.5692073,4.2975197,-6.6299663,-1.4274575,-3.539647,7.2672343,4.451795,9.68732,5.0961866,10.554819,8.256906,11.075613,1.4924705,-2.383156,-7.8063107,-1.7825779,0.49668747,4.9092107,-0.22862546,-4.0206046,-7.2308354,-2.3360004,-0.43795294,-0.82422155,-4.6429944,-2.7422175,4.4080405,11.949272,10.669418,4.4805255,3
-342.5456,140.2717,23.99596,10.934967,-5.444183,7.8434954,5.4940324,7.500487,-3.7985532,3.825022,-1.8836168,3.9550526,-1.7203815,6.463645,1.5685056,5.917843,-1.6090125,3.1215022,-0.84438014,4.2445526,0.151773,3.4974802,0.43283454,4.4146132,1.2642655,4.1516547,1.7143831,4.06252,2.0838354,2.3215148,-0.111525096,1.2903445,-0.4919661,-0.32441485,-0.99275416,0.62770015,0.6258114,0.8901053,-0.4013277,-0.34094813,3
-357.26556,128.89822,72.57143,-3.0951726,19.914795,-8.082965,19.966387,-5.2387834,17.053558,1.813422,15.737917,-0.45537367,8.00444,-1.9202259,4.8651247,2.030752,7.0042477,2.7723625,4.218686,2.5770922,4.2200522,2.5027747,3.142597,1.4203383,2.2120857,1.2382706,2.23667,1.184596,2.120839,1.5378102,2.3001695,1.0512646,1.084714,0.74222577,1.4094735,1.2843044,1.7598004,1.4471717,1.3357968,1.158847,3
-545.37897,108.137184,71.711296,15.987939,39.56254,3.3697171,25.883718,-4.4145164,15.597274,2.5109596,16.612116,0.4585158,10.143561,-1.2159172,2.9563916,-0.92329156,4.0787926,1.0012119,3.5281675,0.6439207,0.873383,-0.5186745,1.2124292,-0.176014,0.43157455,-1.0354766,0.049279388,-0.48876348,0.4095291,-0.5452505,0.6254748,0.19934346,0.37926182,-0.4179825,0.15958643,-0.18187441,0.026629128,0.15020098,0.30314025,0.24361943,3
-510.51422,117.4774,46.61494,-3.1026561,17.115425,-12.338385,21.729269,-8.72373,12.507454,2.2897713,15.517145,-0.73724544,9.705948,-4.6165404,0.16551466,0.06257693,5.27253,2.4931026,3.347287,-0.9499128,0.6789361,-1.4380022,-0.14223224,-0.1733448,0.72371054,-1.3883163,-0.14519231,0.18511741,0.68929577,-0.3750912,1.4607095,0.0016577679,-0.30524504,-0.78847545,-0.100018255,0.16401383,0.14524654,0.12921783,0.24061264,-0.6872378,3
-533.03827,110.487785,61.11393,4.7058477,21.153215,-11.354835,21.180004,-6.342932,15.061509,2.8719497,17.312138,2.326162,11.255946,-2.3251066,3.688548,2.012561,7.8333335,5.681303,6.5633206,3.37815,5.8276854,3.4359949,3.6227126,3.1477802,3.4935606,1.1839972,2.514617,2.4750752,3.1945765,1.6561234,2.7800648,2.7385588,2.9420931,2.6703863,2.7874656,1.5229634,1.3123039,0.5709237,0.3992516,0.6274143,3
-478.69183,152.08504,51.25817,-15.707497,2.8200502,-31.860685,11.140297,-9.713653,10.534127,2.225759,14.5624895,-7.3539124,5.250656,-2.084031,4.689899,5.608177,8.518607,-1.0805368,5.36182,7.9498,5.9286394,1.4322778,1.5421101,-0.55422354,-0.7610382,-4.498935,-3.0834622,-1.7183307,0.076621264,0.18387891,0.9177204,-1.0996165,1.4604872,2.348516,1.3806819,0.470938,0.52313817,-0.29047126,1.0968077,0.22097953,3
-68.0709,169.35094,-48.396507,10.89122,-21.039858,10.412911,-0.7756131,13.253795,0.8241774,15.169329,-2.4075081,-1.0887631,-1.417826,1.0496929,0.6759578,6.8686337,9.551554,12.949533,10.643939,3.6041336,-3.8074565,-8.661832,-7.0668683,-1.3254735,1.8169984,2.9240668,-6.331052,-11.33297,-9.8125515,-1.9942636,1.4339993,2.9006028,0.89345634,3.5624375,7.825673,10.420857,3.0454712,-5.694104,-4.6566753,0.6130236,1
-431.65274,171.23666,29.133831,7.302067,9.63834,-0.55153364,1.5671551,0.34791744,-3.5059533,-4.4527807,-4.6115136,-4.996781,-5.1553516,-0.26303968,7.009499,16.067123,29.088947,36.027756,29.55135,15.741619,-0.45573026,-14.987897,-14.809292,-0.24438815,8.609638,3.5986762,-9.76677,-20.055645,-13.149988,3.2674932,10.334346,8.140202,4.0661945,5.7009425,19.040531,25.073315,6.5176783,-12.998807,-10.987561,0.69523895,1
-307.724,140.52655,-19.127676,8.045961,3.9306853,6.5099607,7.2212124,3.735218,1.2457049,1.6859587,-6.0468435,-6.9183044,0.3013374,1.0934138,2.0561519,8.104305,18.514854,30.94056,30.849936,13.320069,-6.145661,-20.119123,-19.195444,-3.5656836,8.940518,7.6024456,-5.4349365,-22.229063,-20.4373,-2.4060826,8.910941,6.605291,-3.4301174,-1.9475356,17.419432,27.185387,10.36995,-13.813102,-18.96746,-3.4548426,1
-289.25516,131.29582,-20.623152,9.647801,2.3865502,3.6967502,4.4212785,-0.06281054,-3.011326,-0.7260695,-6.6949997,-9.79243,-2.563601,-2.1183667,-1.2915468,7.8927245,21.44129,32.949448,32.66423,14.81422,-8.712168,-22.69442,-20.211712,-3.7621236,9.800594,9.936105,-4.6223903,-21.988598,-19.430475,-1.0238696,10.238913,8.711311,-2.298902,-2.3569598,17.110857,28.56099,9.800033,-15.649621,-18.278936,-2.9899857,1
-428.45404,166.6088,-25.074177,40.59461,-7.6089444,21.31732,10.534821,12.939464,4.3451114,9.131767,2.199365,4.057563,8.343702,3.465812,7.760694,1.0649608,0.6829109,2.0875669,1.2090924,-1.250244,0.6507507,-2.0971115,-0.6688446,0.57628876,0.16258869,0.80979174,-0.3666304,-1.6879133,-1.9172915,-1.9270384,-0.59538263,0.37082973,-0.7829892,-0.8125713,-1.8958088,0.5273946,2.131082,1.834825,0.5998779,-0.3887006,5
-379.09464,125.04246,9.08524,11.954699,11.642821,7.851457,16.885748,8.1546135,4.3385077,7.490536,0.27586934,2.2789364,6.4060564,4.212772,5.5589614,3.1202416,2.4092073,7.7340593,6.15641,1.9062967,-0.5146615,-4.3496046,-3.524756,-0.20986241,1.0424803,1.7342867,-1.0567623,-5.337367,-4.8881025,-1.9190269,0.7098609,1.3484238,-0.8173184,-1.552374,1.1157498,4.0555825,3.0622153,-1.5279455,-3.5025158,-1.6930805,5
-358.13434,123.51546,3.8155897,10.160914,9.024214,7.506852,13.599047,5.9832606,2.5418303,5.8639026,-0.92339486,-0.6029098,4.526751,2.81591,3.9287233,5.1939325,7.98764,14.998615,14.364941,6.4734874,-1.3285632,-8.117903,-7.724607,-1.2125291,3.1216676,3.6306212,-1.9275683,-9.515315,-8.036736,-0.7300142,3.5139267,3.3796434,-0.803953,-1.3750422,5.829272,10.668834,4.481729,-5.2953744,-7.3502274,-2.3493805,5
-228.16968,106.54036,-35.022907,23.074831,-10.495204,19.046875,0.79615575,13.061869,0.54156834,-3.6842265,9.899673,0.26443124,3.4273522,8.88185,8.842144,4.030753,9.15093,9.094727,3.4552183,1.0632885,1.5979646,-1.1827013,0.43885761,5.6877193,2.8851397,0.21294354,1.8891531,4.454391,6.769104,5.5390425,2.5847294,2.939605,3.3653562,2.430482,1.6718515,-1.6042432,-2.9119732,-1.1247793,-0.45849723,1.6243305,2
-268.8564,100.634254,-19.988995,29.164965,-3.2014143,14.53252,10.305769,13.348776,14.093387,5.4193487,15.367912,4.910311,5.288359,7.478465,10.028457,10.989546,10.268624,10.328646,5.2429338,6.7722416,7.974161,6.5052238,7.5580325,5.4755783,3.709144,4.2930636,2.4151778,3.9058974,5.1997495,4.852093,4.89195,2.624013,2.083872,3.4516237,3.6293757,3.3168685,1.7557675,-0.84931004,0.543451,1.9277701,2
-234.96518,110.811584,-22.140934,30.40421,-4.415073,9.280271,-5.7692347,4.207415,5.000742,0.80286,12.053908,5.439335,8.423172,9.002505,12.306864,10.363712,6.0059323,9.116528,6.373723,5.5316467,7.3494964,5.537826,4.9968877,3.204449,3.3528569,4.576421,4.8670487,5.935087,4.582724,4.555627,4.172473,1.7739275,2.5842805,2.9473825,2.4106505,2.8926678,3.5785627,2.26282,0.70846003,2.2771797,2
-293.51138,104.78738,-13.988577,30.793581,-2.7288978,12.562744,1.4318026,6.2907577,10.463382,4.3649955,14.698829,5.5177937,8.03652,6.68064,5.662278,5.623776,4.244049,5.65315,3.3936508,3.5523083,3.4986687,2.2780423,2.2941484,3.4371529,4.953034,6.920509,7.5865464,8.529608,7.39179,5.460157,4.5292344,3.9842644,4.768182,3.7114267,2.3045099,1.0807668,0.20266229,0.71736145,1.077393,0.9619147,2
-320.10318,122.7755,-13.006884,16.553509,-3.5591106,13.15038,3.961651,2.789044,6.4718184,1.7173921,10.768421,5.0345573,3.6527762,4.99432,7.2060122,7.670744,6.9560847,7.4873133,5.7343516,5.7901974,4.51893,3.0161567,3.6392922,3.153937,2.337836,3.296101,3.3853652,3.3153603,4.162533,3.50296,2.4377933,0.94815856,0.6710493,0.7073176,1.042389,2.2249906,2.6756144,2.4682486,0.6778004,1.5307486,2
-244.69731,122.81589,-27.780907,11.336096,-2.2531807,-1.8070741,3.7593763,14.903718,1.1792748,-0.19124271,12.1249895,-0.744496,1.7409275,5.124804,4.9465694,10.980065,6.5204215,9.582923,12.011184,5.7494907,6.031203,5.6860175,4.2774715,4.730395,1.7124821,0.602162,3.4611683,3.8445957,5.3367753,5.0655565,2.773914,3.3054597,6.432273,6.288456,4.2943473,2.9040773,2.8432336,3.4085681,1.4223691,1.6888299,2
-266.70374,129.80861,-8.566028,14.772852,-1.1312652,10.018871,-1.9155426,2.1789212,2.5463305,-1.4537411,7.110696,-1.269651,2.3349404,6.884764,7.1906123,8.286902,3.8605373,5.2882056,1.5237337,-1.0590568,-1.3873101,-0.47836435,3.6335037,4.617678,3.8253145,3.898044,5.390796,8.138455,8.277063,6.273759,5.2412,3.6935449,4.2573695,3.121011,0.9574957,0.33265427,1.5953625,3.0239322,0.5753667,-0.79386944,2
-334.59152,130.83954,-21.408916,23.770744,-14.242928,18.463984,-12.645429,7.5966187,-2.4413183,-1.6110462,-1.7558527,-0.81817657,2.7488852,4.6727796,4.292736,3.5659761,1.6664617,2.312784,-1.6173418,-0.725814,-2.2335937,-0.4437445,-0.3776853,-0.89832747,-0.2684777,1.4786409,3.394616,3.0356295,2.896618,0.85917866,0.41090447,0.79645646,1.0689564,-0.5482144,-0.3923047,-0.115506396,-0.7854689,1.0839239,-1.069735,-0.9325209,2
-551.6775,181.85997,-44.373417,-3.1773746,40.607403,-11.951362,-16.579403,-3.4376397,-14.257435,-10.618858,-10.407667,-15.829964,-10.893336,-15.097459,-17.896692,-9.142642,-11.082504,-13.401731,-6.7063503,-10.553327,-14.380834,-7.2188554,-8.182313,-12.825406,-9.036272,-8.0467825,-8.610196,-5.870882,-7.8296523,-8.284823,-3.507151,-4.0662003,-5.9654922,-4.606898,-5.5485983,-3.7813857,-0.25035822,-3.9128008,-5.139587,0.64678156,3
-539.4203,166.24559,-25.094477,-12.441646,28.947329,-11.331885,-21.891378,1.5871507,-4.349639,-14.749805,-12.55216,-15.207799,-15.211667,-9.264273,-6.920188,-7.018377,-9.106701,-10.466889,-6.7480183,-7.009416,-11.865569,-10.066629,-7.54024,-11.101932,-11.940279,-9.523609,-9.251956,-7.866543,-5.432206,-5.824066,-6.556316,-4.6492968,-2.5410976,-3.7412474,-6.097568,-3.9942899,-0.1463202,-1.7466862,-4.950194,-3.5531797,3
